METHOD;N;K;TIME;RMSE;n;nu_1;nu_2;theta_1;theta_2
NcoK KM+;10;500;72.75559306144714;0.3711774891282188;;;;;
coKNN;5;1000;0.0769119262695312;0.3778179306149662;;;;;
NcoK KM;5;1000;160.23825550079346;0.3676573684595967;;;;;
NcoK KM+;5;1000;159.15186429023743;0.3742441451004488;;;;;
coK;5000;1;3.550137996673584;0.3569285593076073;;;;;
coKNN;1000;5;13.850486278533936;0.345844155318889;;;;;
NcoK KM;1000;5;46.1910548210144;0.3511094087212628;;;;;
NcoK KM+;1000;5;46.23093104362488;0.3447706256080037;;;;;
coKNN;500;10;3.765301465988159;0.3458189866769294;;;;;
NcoK KM;500;10;28.64245581626892;0.3538000922857933;;;;;
NcoK KM+;500;10;28.8197078704834;0.3491825364976234;;;;;
coKNN;100;50;0.4833612442016601;0.346543317635456;;;;;
NcoK KM;100;50;27.814196825027462;0.3476218882241897;;;;;
NcoK KM+;100;50;27.82947015762329;0.3583824727221772;;;;;
coKNN;10;500;0.1040832996368408;0.3453043203016472;;;;;
NcoK KM;10;500;72.30029249191284;0.349833292047153;;;;;
NcoK KM+;10;500;72.08363246917725;0.3528329074162717;;;;;
coKNN;5;1000;0.0668015480041503;0.3376318658956246;;;;;
NcoK KM;5;1000;158.03794240951538;0.3444952856524059;;;;;
NcoK KM+;5;1000;159.21512508392334;0.3449770820196802;;;;;
coK;5000;1;3.549525499343872;0.3458310710737414;;;;;
coKNN;1000;5;16.10052490234375;0.3878069856799592;;;;;
NcoK KM;1000;5;45.87831449508667;0.388316772575331;;;;;
NcoK KM+;1000;5;45.18582606315613;0.3866294675419775;;;;;
coKNN;500;10;3.666874408721924;0.3878365402980602;;;;;
NcoK KM;500;10;27.700430393219;0.3909685022883891;;;;;
NcoK KM+;500;10;27.58463215827942;0.3889493510216442;;;;;
coKNN;100;50;0.4322957992553711;0.3884787868612455;;;;;
NcoK KM;100;50;26.931661367416385;0.3972648253204786;;;;;
NcoK KM+;100;50;26.961247444152832;0.3944272314289366;;;;;
coKNN;10;500;0.1002798080444336;0.3937626645183907;;;;;
NcoK KM;10;500;72.64217066764832;0.3990603730418368;;;;;
NcoK KM+;10;500;72.06150364875793;0.3952051906078653;;;;;
coKNN;5;1000;0.072357177734375;0.3971368029119225;;;;;
NcoK KM;5;1000;158.75949430465698;0.394568729692545;;;;;
NcoK KM+;5;1000;158.68197989463806;0.3963283143574075;;;;;
coK;5000;1;3.5223946571350098;0.3878449980539821;;;;;
coKNN;1000;5;13.82507610321045;0.2953606143957247;;;;;
NcoK KM;1000;5;46.41574811935425;0.2942551387216996;;;;;
NcoK KM+;1000;5;46.05314612388611;0.3033257034921145;;;;;
coKNN;500;10;3.634159564971924;0.2953412600528506;;;;;
NcoK KM;500;10;27.800477743148804;0.301239048047799;;;;;
NcoK KM+;500;10;28.15126895904541;0.3006790293537846;;;;;
coKNN;100;50;0.4321053028106689;0.2947273132358791;;;;;
NcoK KM;100;50;27.089131593704224;0.3030975509427717;;;;;
NcoK KM+;100;50;29.634828329086304;0.2976811039924897;;;;;
coKNN;10;500;0.1189508438110351;0.3157517041090553;;;;;
NcoK KM;10;500;71.98362231254578;0.301440580706054;;;;;
NcoK KM+;10;500;72.33333897590637;0.2955286327458549;;;;;
coKNN;5;1000;0.0667362213134765;0.3431840890918511;;;;;
NcoK KM;5;1000;157.9517285823822;0.2978189998870552;;;;;
NcoK KM+;5;1000;158.6165473461151;0.3059854676766101;;;;;
coK;5000;1;3.533942461013794;0.2953469950158184;;;;;
coKNN;1000;5;13.97928762435913;0.3484172451984698;;;;;
NcoK KM;1000;5;45.91825890541077;0.3472140463192248;;;;;
NcoK KM+;1000;5;45.98245930671692;0.3521696508772442;;;;;
coKNN;500;10;3.650599241256714;0.348436042484308;;;;;
NcoK KM;500;10;28.20250582695008;0.3462656197256916;;;;;
NcoK KM+;500;10;27.800987720489506;0.353439663399767;;;;;
coKNN;100;50;0.4323718547821045;0.3488075837156071;;;;;
NcoK KM;100;50;27.49663591384888;0.3573811267911485;;;;;
NcoK KM+;100;50;26.99570608139038;0.3482950937365999;;;;;
coKNN;10;500;0.1166050434112548;0.3413463980514143;;;;;
NcoK KM;10;500;72.65717554092407;0.3571579923466452;;;;;
NcoK KM+;10;500;72.55032896995544;0.35756297609821;;;;;
coKNN;5;1000;0.066861867904663;0.3512776844852546;;;;;
NcoK KM;5;1000;158.0084686279297;0.3440427951161477;;;;;
NcoK KM+;5;1000;159.01686787605286;0.3499965937203078;;;;;
coK;5000;1;3.53303861618042;0.3484413996108266;;;;;
coKNN;1000;5;13.933109998703005;0.3162790949443555;;;;;
NcoK KM;1000;5;45.98053908348084;0.3204807738867282;;;;;
NcoK KM+;1000;5;45.87087035179138;0.3172619375022031;;;;;
coKNN;500;10;3.629607677459717;0.3162215989914293;;;;;
NcoK KM;500;10;28.12013983726501;0.3155482954454845;;;;;
NcoK KM+;500;10;27.78258395195008;0.3173890775621753;;;;;
coKNN;100;50;0.447615385055542;0.315994819182709;;;;;
NcoK KM;100;50;28.051658391952515;0.3102913651752245;;;;;
NcoK KM+;100;50;27.59927749633789;0.3139428297921078;;;;;
coKNN;10;500;0.1131620407104492;0.3211731771193712;;;;;
NcoK KM;10;500;72.43353128433228;0.3134659646587878;;;;;
NcoK KM+;10;500;72.39998602867126;0.3252627839502713;;;;;
coKNN;5;1000;0.0833477973937988;0.3217515261100179;;;;;
NcoK KM;5;1000;167.37084531784058;0.3145923547355077;;;;;
NcoK KM+;5;1000;163.23662781715393;0.3188546921367554;;;;;
coK;5000;1;3.531353235244751;0.3162782414276116;;;;;
coKNN;1000;5;13.759556770324709;0.3165771032768942;;;;;
NcoK KM;1000;5;45.582632064819336;0.3158377683264008;;;;;
NcoK KM+;1000;5;46.2603747844696;0.319103579975676;;;;;
coKNN;500;10;3.727565288543701;0.3165593426991031;;;;;
NcoK KM;500;10;27.81587600708008;0.3181093739202607;;;;;
NcoK KM+;500;10;27.650811433792114;0.3164117186705627;;;;;
coKNN;100;50;0.4509494304656982;0.3150054726378086;;;;;
NcoK KM;100;50;27.532629013061523;0.3235275507714953;;;;;
NcoK KM+;100;50;27.76995182037353;0.3229872774462996;;;;;
coKNN;10;500;0.1250748634338379;0.3200115945656691;;;;;
NcoK KM;10;500;72.50049805641174;0.3327417878183383;;;;;
NcoK KM+;10;500;72.38335180282593;0.3426282435976791;;;;;
coKNN;5;1000;0.0668392181396484;0.3399437295708786;;;;;
NcoK KM;5;1000;157.8986315727234;0.3316347353238335;;;;;
NcoK KM+;5;1000;159.06489062309265;0.3200655193722131;;;;;
coK;5000;1;3.5201518535614014;0.316562902553233;;;;;
coKNN;1000;5;13.903935194015505;0.3730585791711781;;;;;
NcoK KM;1000;5;46.277867555618286;0.3709696879824554;;;;;
NcoK KM+;1000;5;46.26943874359131;0.374632584681608;;;;;
coKNN;500;10;3.732024908065796;0.37309021798398;;;;;
NcoK KM;500;10;30.615166187286377;0.3739525847174441;;;;;
NcoK KM+;500;10;27.95253014564514;0.3779870117486154;;;;;
coKNN;100;50;0.4646227359771728;0.37074432084909;;;;;
NcoK KM;100;50;27.66840052604676;0.3842995375658763;;;;;
NcoK KM+;100;50;27.749712705612183;0.3783898021633793;;;;;
coKNN;10;500;0.1171247959136962;0.3836078689361137;;;;;
NcoK KM;10;500;72.5005898475647;0.3872189241995865;;;;;
NcoK KM+;10;500;72.11661458015442;0.3796362212292914;;;;;
coKNN;5;1000;0.0671093463897705;0.3981398550326155;;;;;
NcoK KM;5;1000;157.5772466659546;0.3728132471550003;;;;;
NcoK KM+;5;1000;158.26024627685547;0.3766336092319386;;;;;
coK;5000;1;3.50653076171875;0.3730936209021742;;;;;
coKNN;1000;5;14.0663640499115;0.3262016479420941;;;;;
NcoK KM;1000;5;45.98495030403137;0.3252575641818087;;;;;
NcoK KM+;1000;5;46.03081774711609;0.33039491555042;;;;;
coKNN;500;10;3.685888767242432;0.3262150707733659;;;;;
NcoK KM;500;10;27.96271061897278;0.3277929717160867;;;;;
NcoK KM+;500;10;29.26937246322632;0.3352336268256832;;;;;
coKNN;100;50;0.464350938796997;0.3273907216534568;;;;;
NcoK KM;100;50;27.562058925628666;0.3297105403383033;;;;;
NcoK KM+;100;50;26.97726011276245;0.3392361727039353;;;;;
coKNN;10;500;0.1053543090820312;0.33849051170238;;;;;
NcoK KM;10;500;72.10336065292358;0.3369611037158966;;;;;
NcoK KM+;10;500;73.90176200866699;0.3485007596179701;;;;;
coKNN;5;1000;0.0628993511199951;0.3482318285097817;;;;;
NcoK KM;5;1000;159.23478937149048;0.3440406105775407;;;;;
NcoK KM+;5;1000;158.36140370368958;0.3356762051714904;;;;;
coK;5000;1;3.517054557800293;0.3262273285755351;;;;;
coKNN;1000;5;17.028438806533813;0.3499562599723128;;;;;
NcoK KM;1000;5;46.16244149208069;0.3524554716464861;;;;;
NcoK KM+;1000;5;46.12686276435852;0.3534209952931551;;;;;
coKNN;500;10;3.671341896057129;0.3499092210763612;;;;;
NcoK KM;500;10;27.72590804100037;0.3521889436414868;;;;;
NcoK KM+;500;10;27.7681941986084;0.3467993967156901;;;;;
coKNN;100;50;0.4522883892059326;0.3493898708348817;;;;;
NcoK KM;100;50;27.13391876220703;0.3620572435306016;;;;;
NcoK KM+;100;50;27.270697116851807;0.3495139152372036;;;;;
coKNN;10;500;0.1179356575012207;0.3565935461715229;;;;;
NcoK KM;10;500;72.58363699913025;0.3606290516055442;;;;;
NcoK KM+;10;500;72.23144435882568;0.3572139074115935;;;;;
coKNN;5;1000;0.0632569789886474;0.3631664696592676;;;;;
NcoK KM;5;1000;159.11836218833923;0.3577915261853053;;;;;
NcoK KM+;5;1000;158.55881547927856;0.3544505954027994;;;;;
coK;5000;1;4.116780757904053;0.3499859794055228;;;;;
coKNN;1000;5;14.000884056091309;0.3461636384604675;;;;;
NcoK KM;1000;5;45.57377243041992;0.3462358243559263;;;;;
NcoK KM+;1000;5;45.72763252258301;0.3440114316412406;;;;;
coKNN;500;10;3.683249473571777;0.3461404224211881;;;;;
NcoK KM;500;10;27.84848022460937;0.3469937080516593;;;;;
NcoK KM+;500;10;41.40359568595886;0.3488743292569805;;;;;
coKNN;100;50;0.5189738273620605;0.347063863931443;;;;;
NcoK KM;100;50;27.697200059890747;0.3422691079125392;;;;;
NcoK KM+;100;50;27.708038568496704;0.350240724456042;;;;;
coKNN;10;500;0.1215837001800537;0.3317491474037345;;;;;
NcoK KM;10;500;72.36452627182007;0.3512663135033649;;;;;
NcoK KM+;10;500;71.75031638145447;0.3490019960463237;;;;;
coKNN;5;1000;0.0677387714385986;0.3506400357315301;;;;;
NcoK KM;5;1000;158.36805772781372;0.3605911457872177;;;;;
NcoK KM+;5;1000;158.9971947669983;0.3641770183586383;;;;;
coK;5000;1;4.313284158706665;0.3461501878086497;;;;;
coKNN;1000;5;24.42192959785461;0.3368680707441403;;;;;
NcoK KM;1000;5;48.785470485687256;0.3385352149794047;;;;;
NcoK KM+;1000;5;46.31835699081421;0.3383607330871456;;;;;
coKNN;500;10;3.750262260437012;0.3368705608005674;;;;;
NcoK KM;500;10;28.33509945869445;0.3355426036903489;;;;;
NcoK KM+;500;10;28.601511240005493;0.3395660067104879;;;;;
coKNN;100;50;0.4485208988189697;0.3359621849406973;;;;;
NcoK KM;100;50;27.56785678863525;0.3393446790629429;;;;;
NcoK KM+;100;50;27.01398277282715;0.3375063760034943;;;;;
coKNN;10;500;0.1174089908599853;0.335187992294409;;;;;
NcoK KM;10;500;72.18906354904175;0.3461107992459138;;;;;
NcoK KM+;10;500;72.20488405227661;0.3390524863529404;;;;;
coKNN;5;1000;0.0789592266082763;0.3541404258678211;;;;;
NcoK KM;5;1000;158.05411028862;0.3301980118948536;;;;;
NcoK KM+;5;1000;159.2238485813141;0.3413334989775032;;;;;
coK;5000;1;3.560375452041626;0.3368641689597457;;;;;
coKNN;1000;5;13.853256702423096;0.3903310604677119;;;;;
NcoK KM;1000;5;45.91279077529907;0.3955790325356448;;;;;
NcoK KM+;1000;5;45.74709486961365;0.3945318799262528;;;;;
coKNN;500;10;3.634108543395996;0.3902819375928228;;;;;
NcoK KM;500;10;27.396222352981567;0.4052884748928959;;;;;
NcoK KM+;500;10;27.42201256752014;0.3974802101738459;;;;;
coKNN;100;50;0.4351584911346435;0.3908297365784043;;;;;
NcoK KM;100;50;27.01353859901428;0.4041633722310732;;;;;
NcoK KM+;100;50;26.968168258666992;0.4031448838074168;;;;;
coKNN;10;500;0.1366827487945556;0.3934062060935067;;;;;
NcoK KM;10;500;73.91841864585876;0.407819302660956;;;;;
NcoK KM+;10;500;71.91762018203735;0.3893594279955477;;;;;
coKNN;5;1000;0.0665011405944824;0.4132949206639177;;;;;
NcoK KM;5;1000;158.13463377952576;0.4013256914232579;;;;;
NcoK KM+;5;1000;158.6314022541046;0.3969724891428839;;;;;
coK;5000;1;3.701097249984741;0.3903862853189421;;;;;
coKNN;1000;5;13.883076429367064;0.350853460159731;;;;;
NcoK KM;1000;5;45.81954550743103;0.3541815443149694;;;;;
NcoK KM+;1000;5;45.9243803024292;0.3501641133805909;;;;;
coKNN;500;10;3.6404781341552734;0.3508581724365864;;;;;
NcoK KM;500;10;27.650917053222656;0.3504759532963313;;;;;
NcoK KM+;500;10;28.01924681663513;0.3558842286574818;;;;;
coKNN;100;50;0.4317696094512939;0.3507513622010094;;;;;
NcoK KM;100;50;26.88306164741516;0.343735778845224;;;;;
NcoK KM+;100;50;27.26344323158264;0.338765640424278;;;;;
coKNN;10;500;0.1151902675628662;0.3587075585610356;;;;;
NcoK KM;10;500;71.93345308303833;0.36108584047969;;;;;
NcoK KM+;10;500;72.21678709983826;0.3559817307784965;;;;;
coKNN;5;1000;0.0628795623779296;0.3712810500886818;;;;;
NcoK KM;5;1000;160.5568332672119;0.347296393109583;;;;;
NcoK KM+;5;1000;159.21836590766907;0.3561839882526353;;;;;
coK;5000;1;3.5593583583831787;0.3508385861663031;;;;;
coKNN;1000;5;13.66521406173706;0.2939957528631096;;;;;
NcoK KM;1000;5;45.70038914680481;0.2943120081636572;;;;;
NcoK KM+;1000;5;45.33615159988403;0.2936185248124299;;;;;
coKNN;500;10;3.598304510116577;0.294009622102649;;;;;
NcoK KM;500;10;27.780346155166622;0.2961670243230386;;;;;
NcoK KM+;500;10;27.38152551651001;0.2972184030662904;;;;;
coKNN;100;50;0.4384961128234863;0.2932009253197573;;;;;
NcoK KM;100;50;27.09297132492065;0.2936792657301437;;;;;
NcoK KM+;100;50;28.100971460342407;0.2962179203057936;;;;;
coKNN;10;500;0.1159389019012451;0.3056986645813536;;;;;
NcoK KM;10;500;72.18361473083496;0.2979463058811372;;;;;
NcoK KM+;10;500;72.68364930152893;0.294459789776866;;;;;
coKNN;5;1000;0.0679225921630859;0.3198967669304599;;;;;
NcoK KM;5;1000;158.15018367767334;0.3077680024746705;;;;;
NcoK KM+;5;1000;160.10027265548706;0.2998412165213942;;;;;
coK;5000;1;3.533545017242432;0.2939875201899892;;;;;
coKNN;1000;5;13.899484395980837;0.3165828991538763;;;;;
NcoK KM;1000;5;45.963019609451294;0.3214805718128161;;;;;
NcoK KM+;1000;5;45.7015233039856;0.3146398444545468;;;;;
coKNN;500;10;3.682121753692627;0.3166245789709177;;;;;
NcoK KM;500;10;28.75176286697388;0.3166366591924608;;;;;
NcoK KM+;500;10;28.502973556518555;0.3122132498612965;;;;;
coKNN;100;50;0.4554200172424316;0.3170730294941118;;;;;
NcoK KM;100;50;27.617530345916748;0.3208888334331484;;;;;
NcoK KM+;100;50;27.69888186454773;0.3173423429942814;;;;;
coKNN;10;500;0.1274986267089843;0.3138547875524712;;;;;
NcoK KM;10;500;72.22172713279724;0.3107568231423755;;;;;
NcoK KM+;10;500;72.40200114250183;0.3223545815762302;;;;;
coKNN;5;1000;0.0667395591735839;0.3245552185258898;;;;;
NcoK KM;5;1000;158.30011773109436;0.3190768917632274;;;;;
NcoK KM+;5;1000;158.93901443481445;0.3159314003086873;;;;;
coK;5000;1;3.5800795555114746;0.3165777109572248;;;;;
coKNN;1000;5;13.751563310623167;0.3226046224683561;;;;;
NcoK KM;1000;5;46.09519600868225;0.330998210250111;;;;;
NcoK KM+;1000;5;45.55621004104614;0.3252804774037774;;;;;
coKNN;500;10;3.68149209022522;0.3226438925449592;;;;;
NcoK KM;500;10;28.048394203186035;0.3349429409205441;;;;;
NcoK KM+;500;10;28.1272029876709;0.3317909791659822;;;;;
coKNN;100;50;0.4869599342346191;0.3237317607492998;;;;;
NcoK KM;100;50;30.08163332939148;0.3282253061649632;;;;;
NcoK KM+;100;50;27.91109132766724;0.332546121522327;;;;;
coKNN;10;500;0.1230976581573486;0.3347939693116392;;;;;
NcoK KM;10;500;72.31570029258728;0.3565958976205558;;;;;
NcoK KM+;10;500;72.15493559837341;0.3438275775623417;;;;;
coKNN;5;1000;0.0798263549804687;0.3461341942364114;;;;;
NcoK KM;5;1000;157.6859529018402;0.352773120775219;;;;;
NcoK KM+;5;1000;158.88190627098083;0.3396774916970748;;;;;
coK;5000;1;3.5339620113372803;0.3226014095500739;;;;;
coKNN;1000;5;13.960053443908691;0.3515309856592161;;;;;
NcoK KM;1000;5;47.468175411224365;0.3529339188387921;;;;;
NcoK KM+;1000;5;46.56861209869385;0.3594483724717237;;;;;
coKNN;500;10;3.698425769805908;0.3515744146776827;;;;;
NcoK KM;500;10;28.36496376991272;0.3511578108431417;;;;;
NcoK KM+;500;10;28.369888067245483;0.3468293919360374;;;;;
coKNN;100;50;0.4635334014892578;0.3528633868023785;;;;;
NcoK KM;100;50;27.600811004638672;0.3571569948380279;;;;;
NcoK KM+;100;50;27.929704904556274;0.3548846614829911;;;;;
coKNN;10;500;0.1223115921020507;0.359095966553338;;;;;
NcoK KM;10;500;72.23350715637207;0.3534939229910319;;;;;
NcoK KM+;10;500;72.18138146400452;0.3533994507879471;;;;;
coKNN;5;1000;0.0711758136749267;0.372608811302561;;;;;
NcoK KM;5;1000;159.1734755039215;0.3599867803538585;;;;;
NcoK KM+;5;1000;159.1962788105011;0.3550558786828308;;;;;
coK;5000;1;3.549743890762329;0.3515412670186974;;;;;
coKNN;1000;5;13.822564840316772;0.3310802025588856;;;;;
NcoK KM;1000;5;46.99605941772461;0.3334085825407125;;;;;
NcoK KM+;1000;5;45.68157839775085;0.3381154653419735;;;;;
coKNN;500;10;3.715203523635864;0.3310816872270439;;;;;
NcoK KM;500;10;28.91274070739746;0.3346026763754158;;;;;
NcoK KM+;500;10;28.3966326713562;0.3449230838348706;;;;;
coKNN;100;50;0.4201381206512451;0.3314333711523192;;;;;
NcoK KM;100;50;27.020876169204712;0.3459909717077037;;;;;
NcoK KM+;100;50;27.17393922805786;0.3370087433858446;;;;;
coKNN;10;500;0.1098511219024658;0.3391672198033976;;;;;
NcoK KM;10;500;72.05042099952698;0.3370577502315432;;;;;
NcoK KM+;10;500;72.06797981262207;0.342969630855115;;;;;
coKNN;5;1000;0.0830590724945068;0.3509391396086708;;;;;
NcoK KM;5;1000;158.12905025482178;0.3453024549636097;;;;;
NcoK KM+;5;1000;160.00054049491882;0.3560755019687689;;;;;
coK;5000;1;3.5172481536865234;0.3310707241384436;;;;;
coKNN;1000;5;14.033469200134276;0.3223425570198664;;;;;
NcoK KM;1000;5;46.13385987281799;0.3272438680635424;;;;;
NcoK KM+;1000;5;45.61911416053772;0.3269967780612594;;;;;
coKNN;500;10;3.664457082748413;0.3223232465870804;;;;;
NcoK KM;500;10;27.818778038024902;0.3260591913923887;;;;;
NcoK KM+;500;10;27.88484573364257;0.3238810745519708;;;;;
coKNN;100;50;0.4458317756652832;0.3226564360139683;;;;;
NcoK KM;100;50;27.147063732147217;0.3272637800839736;;;;;
NcoK KM+;100;50;26.958328008651733;0.3298573517164965;;;;;
coKNN;10;500;0.1122121810913086;0.3264818173889052;;;;;
NcoK KM;10;500;72.1738851070404;0.3244699288303296;;;;;
NcoK KM+;10;500;72.76675271987915;0.3294867503522959;;;;;
coKNN;5;1000;0.0667898654937744;0.3456573304489893;;;;;
NcoK KM;5;1000;158.60087752342224;0.320785888644409;;;;;
NcoK KM+;5;1000;159.04048466682434;0.3235625805831687;;;;;
coK;5000;1;3.5290417671203613;0.3223656471562957;;;;;
coKNN;1000;5;13.780909538269045;0.359298709404697;;;;;
NcoK KM;1000;5;45.06965756416321;0.3589031631125471;;;;;
NcoK KM+;1000;5;45.28229451179504;0.3641903145735026;;;;;
coKNN;500;10;3.615514755249024;0.3592693211809436;;;;;
NcoK KM;500;10;29.764415502548218;0.360060845549614;;;;;
NcoK KM+;500;10;27.72877192497253;0.3593454083315653;;;;;
coKNN;100;50;0.4319338798522949;0.3585289761151284;;;;;
NcoK KM;100;50;26.938486099243164;0.3583413945249548;;;;;
NcoK KM+;100;50;26.991267919540405;0.3658540778775022;;;;;
coKNN;10;500;0.116819143295288;0.3705301504566003;;;;;
NcoK KM;10;500;72.8081111907959;0.3721602240199561;;;;;
NcoK KM+;10;500;72.71333575248718;0.3683034897893132;;;;;
coKNN;5;1000;0.0838696956634521;0.3711809674591542;;;;;
NcoK KM;5;1000;158.6996865272522;0.3631487071251075;;;;;
NcoK KM+;5;1000;158.9408664703369;0.3619909933075246;;;;;
coK;5000;1;3.558086395263672;0.3593100812623311;;;;;
coKNN;1000;5;14.030074119567873;0.3478250028542844;;;;;
NcoK KM;1000;5;46.15147757530213;0.3530118126200118;;;;;
NcoK KM+;1000;5;45.93251132965088;0.3517870013194197;;;;;
coKNN;500;10;3.667999029159546;0.3477812382488629;;;;;
NcoK KM;500;10;27.767992734909058;0.3448173715618498;;;;;
NcoK KM+;500;10;28.73071837425232;0.3454573573654146;;;;;
coKNN;100;50;0.4717214107513428;0.3474039963433138;;;;;
NcoK KM;100;50;27.58375740051269;0.3516946257873124;;;;;
NcoK KM+;100;50;27.731369256973267;0.3416099184845361;;;;;
coKNN;10;500;0.1226167678833007;0.3511054561127045;;;;;
NcoK KM;10;500;72.5365982055664;0.341090040452077;;;;;
NcoK KM+;10;500;74.06175494194031;0.3457616291949527;;;;;
coKNN;5;1000;0.0828807353973388;0.3588020932849886;;;;;
NcoK KM;5;1000;159.34812760353088;0.3473225467162585;;;;;
NcoK KM+;5;1000;159.18063068389893;0.3558234618822117;;;;;
coK;5000;1;3.563983678817749;0.3478375651820776;;;;;
coKNN;1000;5;13.797884941101074;0.3456844230024446;;;;;
NcoK KM;1000;5;46.00623822212219;0.3487860002663804;;;;;
NcoK KM+;1000;5;45.97721219062805;0.3513600417027651;;;;;
coKNN;500;10;3.733088970184326;0.3457052035093821;;;;;
NcoK KM;500;10;28.384859323501587;0.3467019925395401;;;;;
NcoK KM+;500;10;28.11722159385681;0.3473982705592672;;;;;
coKNN;100;50;0.4498043060302734;0.3443582204425097;;;;;
NcoK KM;100;50;27.85568642616272;0.3429296641014257;;;;;
NcoK KM+;100;50;27.900187253952023;0.3452075603605954;;;;;
coKNN;10;500;0.100187063217163;0.3504333761748833;;;;;
NcoK KM;10;500;72.4504086971283;0.3524289199205219;;;;;
NcoK KM+;10;500;72.30500173568726;0.3542392987177869;;;;;
coKNN;5;1000;0.0784347057342529;0.3539647596757274;;;;;
NcoK KM;5;1000;158.0847685337067;0.3503722670779173;;;;;
NcoK KM+;5;1000;158.5427284240723;0.3657894852972271;;;;;
coK;5000;1;3.5581328868865967;0.3456550415325168;;;;;
coKNN;1000;5;13.960878610610962;0.3858045952357519;;;;;
NcoK KM;1000;5;46.00170660018921;0.3939692366012606;;;;;
NcoK KM+;1000;5;46.9562931060791;0.3745270870689597;;;;;
coKNN;500;10;3.744060754776001;0.3857614934682459;;;;;
NcoK KM;500;10;28.11799049377441;0.3891070703755501;;;;;
NcoK KM+;500;10;28.9001567363739;0.3835180489276044;;;;;
coKNN;100;50;0.4566550254821777;0.384619270674178;;;;;
NcoK KM;100;50;27.73011422157288;0.3894036042754484;;;;;
NcoK KM+;100;50;27.771823167800903;0.3844949839753026;;;;;
coKNN;10;500;0.1108605861663818;0.380921646797369;;;;;
NcoK KM;10;500;72.300528049469;0.391396270075775;;;;;
NcoK KM+;10;500;72.0836112499237;0.3940782981787066;;;;;
coKNN;5;1000;0.0865595340728759;0.3839737800305305;;;;;
NcoK KM;5;1000;157.7897138595581;0.3946945361341629;;;;;
NcoK KM+;5;1000;159.88433647155762;0.3912238566765784;;;;;
coK;5000;1;3.564406156539917;0.3858133735445152;;;;;
coKNN;1000;5;13.951454639434814;0.3306524421682756;;;;;
NcoK KM;1000;5;47.68014073371887;0.33037049569437;;;;;
NcoK KM+;1000;5;45.57384705543518;0.3347944863319649;;;;;
coKNN;500;10;3.70442008972168;0.3306959874667129;;;;;
NcoK KM;500;10;27.86021518707276;0.338312246125941;;;;;
NcoK KM+;500;10;28.187511682510376;0.337254395444071;;;;;
coKNN;100;50;0.4548442363739013;0.3305331168382628;;;;;
NcoK KM;100;50;27.33061480522156;0.3353841053457083;;;;;
NcoK KM+;100;50;27.026305675506592;0.3356467737490555;;;;;
coKNN;10;500;0.1195919513702392;0.342187361375414;;;;;
NcoK KM;10;500;72.10164499282837;0.3297123622347583;;;;;
NcoK KM+;10;500;72.14541244506836;0.3386006313901314;;;;;
coKNN;5;1000;0.083446979522705;0.3630854029927022;;;;;
NcoK KM;5;1000;158.49985146522522;0.3448632905488277;;;;;
NcoK KM+;5;1000;158.53384470939636;0.3363407428749965;;;;;
coK;5000;1;3.5515432357788086;0.3306640317373806;;;;;
coKNN;1000;5;14.033023118972778;0.359605204362062;;;;;
NcoK KM;1000;5;46.63515186309815;0.358360985433541;;;;;
