METHOD;N;K;TIME;RMSE;a
NcoK;50;20;3.4332613945007324;0.3998355329959939;[0.5 0.5]
coKNN;20;50;0.0666325092315673;0.4020318523567118;[0.5 0.5]
NcoK;20;50;2.833245277404785;0.3893147866925364;[0.5 0.5]
coKNN;10;100;0.0499870777130126;0.4108083814872005;[0.5 0.5]
NcoK;10;100;3.0665786266326904;0.4191306233495264;[0.5 0.5]
coKNN;5;200;0.0171821117401123;0.4348367118790928;[0.5 0.5]
NcoK;5;200;4.900108575820923;0.3692578674343188;[0.5 0.5]
coK;1000;1;0.0667018890380859;0.3782829602202737;[0.5 0.5]
coKNN;100;10;0.400022029876709;0.4874816034076187;[0.5 0.5]
NcoK;100;10;3.800062894821167;0.4856144395645329;[0.5 0.5]
coKNN;50;20;0.1832950115203857;0.4876606303667271;[0.5 0.5]
NcoK;50;20;3.466219902038574;0.4669029318390906;[0.5 0.5]
coKNN;20;50;0.0665526390075683;0.4844819993881237;[0.5 0.5]
NcoK;20;50;2.849858283996582;0.4855368686559834;[0.5 0.5]
coKNN;10;100;0.0333564281463623;0.4877808922422894;[0.5 0.5]
NcoK;10;100;2.9828336238861084;0.4736824676088361;[0.5 0.5]
coKNN;5;200;0.033872365951538;0.5127425550119227;[0.5 0.5]
NcoK;5;200;5.117300987243652;0.4736637550761857;[0.5 0.5]
coK;1000;1;0.0867514610290527;0.4490373519221861;[0.5 0.5]
coKNN;100;10;0.3994553089141845;0.4635141210131689;[0.5 0.5]
NcoK;100;10;3.716644287109375;0.4328246766730371;[0.5 0.5]
coKNN;50;20;0.183398962020874;0.4635469259735043;[0.5 0.5]
NcoK;50;20;3.4162814617156982;0.4148215878843508;[0.5 0.5]
coKNN;20;50;0.066547155380249;0.4644007385761082;[0.5 0.5]
NcoK;20;50;2.832998275756836;0.415425864268939;[0.5 0.5]
coKNN;10;100;0.049889326095581;0.4706108766248304;[0.5 0.5]
NcoK;10;100;3.0170295238494877;0.4299156361366856;[0.5 0.5]
coKNN;5;200;0.0326247215270996;0.4685613964387904;[0.5 0.5]
NcoK;5;200;5.016597509384155;0.4247223770770831;[0.5 0.5]
coK;1000;1;0.066791296005249;0.4259367649028983;[0.5 0.5]
coKNN;100;10;0.3982970714569092;0.407720400031367;[0.5 0.5]
NcoK;100;10;3.716684103012085;0.3839296762608621;[0.5 0.5]
coKNN;50;20;0.1833546161651611;0.407415309145497;[0.5 0.5]
NcoK;50;20;3.3162899017333984;0.3922007016233457;[0.5 0.5]
coKNN;20;50;0.0833113193511962;0.4092778090585964;[0.5 0.5]
NcoK;20;50;2.84989595413208;0.3954247640650853;[0.5 0.5]
coKNN;10;100;0.0495586395263671;0.4054626508014449;[0.5 0.5]
NcoK;10;100;3.0835156440734863;0.397345849700351;[0.5 0.5]
coKNN;5;200;0.0172829627990722;0.4134751846627801;[0.5 0.5]
NcoK;5;200;4.999972581863403;0.3926300871352724;[0.5 0.5]
coK;1000;1;0.0667428970336914;0.3893183165082187;[0.5 0.5]
coKNN;100;10;0.4325718879699707;0.3442026016818545;[0.5 0.5]
NcoK;100;10;3.799982309341431;0.3371632435697418;[0.5 0.5]
coKNN;50;20;0.1832022666931152;0.3437912257524563;[0.5 0.5]
NcoK;50;20;3.550610303878784;0.334383487668088;[0.5 0.5]
coKNN;20;50;0.0660631656646728;0.3447342104068664;[0.5 0.5]
NcoK;20;50;2.949857234954834;0.3352940298685686;[0.5 0.5]
coKNN;10;100;0.0499622821807861;0.3445027240883929;[0.5 0.5]
NcoK;10;100;3.0665619373321533;0.3409029909434918;[0.5 0.5]
coKNN;5;200;0.034003734588623;0.3549892461719349;[0.5 0.5]
NcoK;5;200;5.117056131362915;0.3381832998877997;[0.5 0.5]
coK;1000;1;0.082909345626831;0.3271196703551732;[0.5 0.5]
coKNN;100;10;0.4322426319122314;0.4395557907565847;[0.5 0.5]
NcoK;100;10;3.783217668533325;0.4261365323735964;[0.5 0.5]
coKNN;50;20;0.1833007335662841;0.4402968130393934;[0.5 0.5]
NcoK;50;20;3.4495186805725098;0.4138792499293552;[0.5 0.5]
coKNN;20;50;0.0666017532348632;0.4409124390757311;[0.5 0.5]
NcoK;20;50;2.9336986541748047;0.4170397096983675;[0.5 0.5]
coKNN;10;100;0.0328376293182373;0.4394881136157406;[0.5 0.5]
NcoK;10;100;3.050257682800293;0.4387803874044487;[0.5 0.5]
coKNN;5;200;0.0169830322265625;0.443472255238646;[0.5 0.5]
NcoK;5;200;6.967650413513184;0.4261941339347669;[0.5 0.5]
coK;1000;1;0.0798146724700927;0.4147296925721245;[0.5 0.5]
coKNN;100;10;0.4085209369659424;0.3791329117083362;[0.5 0.5]
NcoK;100;10;3.931186199188232;0.3824776922320098;[0.5 0.5]
coKNN;50;20;0.1879503726959228;0.3788123196621931;[0.5 0.5]
NcoK;50;20;3.440607070922852;0.3716683288846519;[0.5 0.5]
coKNN;20;50;0.0626218318939209;0.3768529588169122;[0.5 0.5]
NcoK;20;50;2.921340227127075;0.3752992162936379;[0.5 0.5]
coKNN;10;100;0.0469768047332763;0.3734870086371739;[0.5 0.5]
NcoK;10;100;3.049142599105835;0.3734626237825088;[0.5 0.5]
coKNN;5;200;0.0316913127899169;0.3974175422391341;[0.5 0.5]
NcoK;5;200;5.027940034866333;0.3620575676243198;[0.5 0.5]
coK;1000;1;0.0788803100585937;0.3661517685147562;[0.5 0.5]
coKNN;100;10;0.4239652156829834;0.4161453869103488;[0.5 0.5]
NcoK;100;10;3.83292007446289;0.4039928104010902;[0.5 0.5]
coKNN;50;20;0.1724488735198974;0.4166133706341436;[0.5 0.5]
NcoK;50;20;3.472188711166382;0.4125712982940739;[0.5 0.5]
coKNN;20;50;0.0626499652862548;0.4182906267264208;[0.5 0.5]
NcoK;20;50;2.938297748565674;0.4167843347608611;[0.5 0.5]
coKNN;10;100;0.0471458435058593;0.4168893048127635;[0.5 0.5]
NcoK;10;100;3.08133316040039;0.3973817646772074;[0.5 0.5]
coKNN;5;200;0.0315253734588623;0.4137770115121735;[0.5 0.5]
NcoK;5;200;5.011257886886597;0.4128688723592151;[0.5 0.5]
coK;1000;1;0.0788347721099853;0.4033523203181948;[0.5 0.5]
coKNN;100;10;0.4244165420532226;0.4299160014854259;[0.5 0.5]
NcoK;100;10;3.7895700931549072;0.4237945407644608;[0.5 0.5]
coKNN;50;20;0.1728789806365966;0.4298850673295078;[0.5 0.5]
NcoK;50;20;3.455178022384644;0.4271366505511712;[0.5 0.5]
coKNN;20;50;0.0789971351623535;0.4304647088339691;[0.5 0.5]
NcoK;20;50;2.90598464012146;0.412736435644336;[0.5 0.5]
coKNN;10;100;0.046985387802124;0.444747946689464;[0.5 0.5]
NcoK;10;100;3.047957181930542;0.4289432096878577;[0.5 0.5]
coKNN;5;200;0.0316193103790283;0.4496484110563977;[0.5 0.5]
NcoK;5;200;5.070913791656494;0.4153762776437036;[0.5 0.5]
coK;1000;1;0.0792071819305419;0.3989831672006617;[0.5 0.5]
coKNN;100;10;0.4076476097106933;0.4384421424569944;[0.5 0.5]
NcoK;100;10;3.7911226749420166;0.3937634712916805;[0.5 0.5]
coKNN;50;20;0.1880543231964111;0.438588967483704;[0.5 0.5]
NcoK;50;20;3.45714807510376;0.4107027997721833;[0.5 0.5]
coKNN;20;50;0.0783095359802246;0.4371600056903603;[0.5 0.5]
NcoK;20;50;2.9385368824005127;0.4016114484388997;[0.5 0.5]
coKNN;10;100;0.0469815731048584;0.4383104614103204;[0.5 0.5]
NcoK;10;100;3.079103469848633;0.3919019226066009;[0.5 0.5]
coKNN;5;200;0.0164384841918945;0.4352512646013935;[0.5 0.5]
NcoK;5;200;5.02332615852356;0.3830500368183013;[0.5 0.5]
coK;1000;1;0.079315185546875;0.3782720618127117;[0.5 0.5]
coKNN;100;10;0.4395020008087158;0.4292201168521529;[0.5 0.5]
NcoK;100;10;3.7925772666931152;0.4344158442899266;[0.5 0.5]
coKNN;50;20;0.1880941390991211;0.4284919267980893;[0.5 0.5]
NcoK;50;20;3.425617218017578;0.4327150064749009;[0.5 0.5]
coKNN;20;50;0.0787811279296875;0.4301508949171885;[0.5 0.5]
NcoK;20;50;2.938232660293579;0.4338392345643425;[0.5 0.5]
coKNN;10;100;0.0471196174621582;0.4249534645555045;[0.5 0.5]
NcoK;10;100;3.0926449298858643;0.4305375302473472;[0.5 0.5]
coKNN;5;200;0.0158832073211669;0.4201032458316784;[0.5 0.5]
NcoK;5;200;5.089231729507446;0.4420568584355128;[0.5 0.5]
coK;1000;1;0.0796804428100586;0.4278477951307262;[0.5 0.5]
coKNN;100;10;0.7674424648284912;0.4610198442189273;[0.8 0.8]
NcoK;100;10;4.37470555305481;0.4684358103932918;[0.8 0.8]
coKNN;50;20;0.18931961059570312;0.4610062921655733;[0.8 0.8]
NcoK;50;20;3.50435209274292;0.46794381365914967;[0.8 0.8]
coKNN;20;50;0.07871127128601074;0.4610370513187045;[0.8 0.8]
NcoK;20;50;2.931016683578491;0.4811733435187073;[0.8 0.8]
coKNN;10;100;0.052143096923828125;0.4603617876530249;[0.8 0.8]
NcoK;10;100;3.016664981842041;0.462466371043423;[0.8 0.8]
coKNN;5;200;0.03163552284240723;0.47023187140817824;[0.8 0.8]
NcoK;5;200;5.165019989013672;0.4860042508742265;[0.8 0.8]
coK;1000;1;0.07925176620483398;0.4753310335881327;[0.8 0.8]
coKNN;100;10;0.4173092842102051;0.5193393087069613;[0.8 0.8]
NcoK;100;10;3.788361072540283;0.509551289802901;[0.8 0.8]
coKNN;50;20;0.1734302043914795;0.5196999691540998;[0.8 0.8]
NcoK;50;20;3.470419406890869;0.5034115423908588;[0.8 0.8]
coKNN;20;50;0.06263852119445801;0.5209237968186152;[0.8 0.8]
NcoK;20;50;2.922072649002075;0.5002586686727939;[0.8 0.8]
coKNN;10;100;0.04697918891906738;0.5299932301563319;[0.8 0.8]
NcoK;10;100;3.0496628284454346;0.5076189546050155;[0.8 0.8]
coKNN;5;200;0.0318753719329834;0.5418787531125504;[0.8 0.8]
NcoK;5;200;5.149833917617798;0.49356885436526926;[0.8 0.8]
coK;1000;1;0.07900691032409668;0.47413445316626707;[0.8 0.8]
coKNN;100;10;0.4246945381164551;0.38889525494437766;[0.8 0.8]
NcoK;100;10;3.805250406265259;0.3746626424340102;[0.8 0.8]
coKNN;50;20;0.18846559524536133;0.38798853731840066;[0.8 0.8]
NcoK;50;20;3.441009283065796;0.3737169670506554;[0.8 0.8]
coKNN;20;50;0.07830476760864258;0.38921822861986616;[0.8 0.8]
NcoK;20;50;2.938055992126465;0.3665250048417033;[0.8 0.8]
coKNN;10;100;0.047051429748535156;0.38624549735066777;[0.8 0.8]
NcoK;10;100;3.050236701965332;0.37554562942935155;[0.8 0.8]
coKNN;5;200;0.015736818313598633;0.40878115437866624;[0.8 0.8]
NcoK;5;200;4.926028251647949;0.35644381862876845;[0.8 0.8]
coK;1000;1;0.06321406364440918;0.35545417724043005;[0.8 0.8]
coKNN;100;10;0.4237525463104248;0.3601420223359666;[0.8 0.8]
NcoK;100;10;3.7722272872924805;0.3552712546698305;[0.8 0.8]
coKNN;50;20;0.18855929374694824;0.35985324985691847;[0.8 0.8]
NcoK;50;20;3.442945718765259;0.35883388167458324;[0.8 0.8]
coKNN;20;50;0.07832551002502441;0.35603418546863513;[0.8 0.8]
NcoK;20;50;2.9240193367004395;0.36352772807246675;[0.8 0.8]
coKNN;10;100;0.0314178466796875;0.3586081458120201;[0.8 0.8]
NcoK;10;100;3.0909664630889893;0.3671971202428067;[0.8 0.8]
coKNN;5;200;0.03199362754821777;0.36816021167915547;[0.8 0.8]
NcoK;5;200;5.057466268539429;0.35306616701585986;[0.8 0.8]
coK;1000;1;0.0788886547088623;0.34390054840708056;[0.8 0.8]
coKNN;100;10;0.40955352783203125;0.3589218192288044;[0.8 0.8]
NcoK;100;10;3.7948532104492188;0.3567252130217421;[0.8 0.8]
coKNN;50;20;0.1884152889251709;0.35875616130449883;[0.8 0.8]
NcoK;50;20;3.4401583671569824;0.3551435381336109;[0.8 0.8]
coKNN;20;50;0.06266975402832031;0.36038718832605254;[0.8 0.8]
NcoK;20;50;2.9059393405914307;0.36311475800979126;[0.8 0.8]
coKNN;10;100;0.04724693298339844;0.36012423325480336;[0.8 0.8]
NcoK;10;100;3.0958807468414307;0.35447130940001154;[0.8 0.8]
coKNN;5;200;0.03169703483581543;0.36598930584385353;[0.8 0.8]
NcoK;5;200;5.008504152297974;0.3601266974427744;[0.8 0.8]
coK;1000;1;0.07928037643432617;0.36462955577136674;[0.8 0.8]
coKNN;100;10;0.4084947109222412;0.40490371235955;[0.8 0.8]
NcoK;100;10;3.7893621921539307;0.37412767530620716;[0.8 0.8]
coKNN;50;20;0.18799924850463867;0.4047705871147037;[0.8 0.8]
NcoK;50;20;3.425778388977051;0.3708579407077245;[0.8 0.8]
coKNN;20;50;0.07845568656921387;0.40263565563505715;[0.8 0.8]
NcoK;20;50;2.937556266784668;0.3626712588328571;[0.8 0.8]
coKNN;10;100;0.04334688186645508;0.4062505700561139;[0.8 0.8]
NcoK;10;100;3.0785300731658936;0.3689942975348816;[0.8 0.8]
coKNN;5;200;0.03167605400085449;0.4207977820890653;[0.8 0.8]
NcoK;5;200;5.08998703956604;0.36023933214889153;[0.8 0.8]
coK;1000;1;0.07976913452148438;0.3629555697498414;[0.8 0.8]
coKNN;100;10;0.40868449211120605;0.42479385816701964;[0.8 0.8]
NcoK;100;10;3.7725086212158203;0.434820608181135;[0.8 0.8]
coKNN;50;20;0.18847322463989258;0.4246278051762953;[0.8 0.8]
NcoK;50;20;3.440927267074585;0.43022095778839237;[0.8 0.8]
coKNN;20;50;0.06261587142944336;0.4236208928742486;[0.8 0.8]
NcoK;20;50;2.9071202278137207;0.41319567228699433;[0.8 0.8]
coKNN;10;100;0.04698491096496582;0.4294068295124524;[0.8 0.8]
NcoK;10;100;3.0782246589660645;0.4570062532615135;[0.8 0.8]
coKNN;5;200;0.03196883201599121;0.4391524298774784;[0.8 0.8]
NcoK;5;200;5.073478698730469;0.436502080451894;[0.8 0.8]
coK;1000;1;0.0803995132446289;0.4331701741589611;[0.8 0.8]
coKNN;100;10;0.4240455627441406;0.43479297465734246;[0.8 0.8]
NcoK;100;10;3.789335012435913;0.387384377826748;[0.8 0.8]
coKNN;50;20;0.18812298774719238;0.4345670295412118;[0.8 0.8]
NcoK;50;20;3.4276130199432373;0.38650050785233026;[0.8 0.8]
coKNN;20;50;0.07831192016601562;0.43544880498484384;[0.8 0.8]
NcoK;20;50;2.921584129333496;0.3862911704934086;[0.8 0.8]
coKNN;10;100;0.03131866455078125;0.4434626648415605;[0.8 0.8]
NcoK;10;100;3.0334596633911133;0.3709339946397728;[0.8 0.8]
coKNN;5;200;0.03211641311645508;0.4541662106749552;[0.8 0.8]
NcoK;5;200;5.104157447814941;0.3934036587087057;[0.8 0.8]
coK;1000;1;0.07863068580627441;0.38635040574150703;[0.8 0.8]
coKNN;100;10;0.4245152473449707;0.44396626134547684;[0.8 0.8]
NcoK;100;10;3.7887039184570312;0.4210466762201356;[0.8 0.8]
coKNN;50;20;0.18855953216552734;0.44395315986493755;[0.8 0.8]
NcoK;50;20;3.4422614574432373;0.4205315019940547;[0.8 0.8]
coKNN;20;50;0.07837533950805664;0.443808519476482;[0.8 0.8]
NcoK;20;50;2.9071130752563477;0.41673194466779157;[0.8 0.8]
coKNN;10;100;0.04746103286743164;0.4437951907947903;[0.8 0.8]
NcoK;10;100;3.0992894172668457;0.4132997106415435;[0.8 0.8]
coKNN;5;200;0.03198599815368652;0.4587830581853172;[0.8 0.8]
NcoK;5;200;5.010878086090088;0.39992814047620473;[0.8 0.8]
coK;1000;1;0.07897353172302246;0.402383606923363;[0.8 0.8]
coKNN;100;10;0.42539238929748535;0.41811532187075007;[0.8 0.8]
NcoK;100;10;3.8203065395355225;0.389436838763764;[0.8 0.8]
coKNN;50;20;0.18868255615234375;0.4179613737300761;[0.8 0.8]
NcoK;50;20;3.4243040084838867;0.3788232973127326;[0.8 0.8]
coKNN;20;50;0.0783076286315918;0.41843197645187186;[0.8 0.8]
NcoK;20;50;2.936579465866089;0.3806502521433562;[0.8 0.8]
coKNN;10;100;0.03134012222290039;0.4166964927458391;[0.8 0.8]
NcoK;10;100;3.0470950603485107;0.38604448239696365;[0.8 0.8]
coKNN;5;200;0.031728267669677734;0.41542751968433106;[0.8 0.8]
NcoK;5;200;4.869580030441284;0.36602395120398595;[0.8 0.8]
coK;1000;1;0.07967376708984375;0.37484685713670457;[0.8 0.8]
coKNN;100;10;0.48651671409606934;0.37796918223059217;[0.8 0.8]
NcoK;100;10;3.88372540473938;0.37834637573728247;[0.8 0.8]
coKNN;50;20;0.17252707481384277;0.3779861505498399;[0.8 0.8]
NcoK;50;20;3.4422430992126465;0.37822445152131223;[0.8 0.8]
coKNN;20;50;0.06264066696166992;0.37732662218071844;[0.8 0.8]
NcoK;20;50;2.9191701412200928;0.38748189474044176;[0.8 0.8]
coKNN;10;100;0.03429603576660156;0.3764764201075567;[0.8 0.8]
NcoK;10;100;3.097100019454956;0.3806184766194898;[0.8 0.8]
coKNN;5;200;0.01569056510925293;0.3886330786202902;[0.8 0.8]
NcoK;5;200;5.006856918334961;0.3833927932231999;[0.8 0.8]
coK;1000;1;0.06373238563537598;0.3694701603767659;[0.8 0.8]
coKNN;100;10;0.4240427017211914;0.42753362717531185;[0.8 0.8]
NcoK;100;10;3.790867805480957;0.39499527457197814;[0.8 0.8]
coKNN;50;20;0.18869829177856445;0.43060376955871427;[0.8 0.8]
NcoK;50;20;3.4407546520233154;0.39724910923997236;[0.8 0.8]
coKNN;20;50;0.06278514862060547;0.4360253353871582;[0.8 0.8]
NcoK;20;50;2.9370999336242676;0.40502316524589266;[0.8 0.8]
coKNN;10;100;0.03166317939758301;0.45146452574331175;[0.8 0.8]
NcoK;10;100;3.093095541000366;0.41018589606536765;[0.8 0.8]
coKNN;5;200;0.03215384483337402;0.4692170161132074;[0.8 0.8]
NcoK;5;200;5.0081870555877686;0.3813837715242755;[0.8 0.8]
coK;1000;1;0.07945489883422852;0.3857112513767984;[0.8 0.8]
coKNN;100;10;0.42533373832702637;0.475946204881605;[0.8 0.8]
NcoK;100;10;3.8052401542663574;0.4533929270573287;[0.8 0.8]
coKNN;50;20;0.18811416625976562;0.47599222679018066;[0.8 0.8]
NcoK;50;20;3.440277338027954;0.43970657102253435;[0.8 0.8]
coKNN;20;50;0.07869672775268555;0.47547494373654337;[0.8 0.8]
NcoK;20;50;2.9217166900634766;0.4348490043614353;[0.8 0.8]
coKNN;10;100;0.04747724533081055;0.46556768687630645;[0.8 0.8]
NcoK;10;100;3.111736536026001;0.4172798771250329;[0.8 0.8]
coKNN;5;200;0.03171372413635254;0.45604004264025844;[0.8 0.8]
NcoK;5;200;5.151335954666138;0.4453137349841051;[0.8 0.8]
coK;1000;1;0.07943153381347656;0.39896466320559937;[0.8 0.8]
coKNN;100;10;0.4090588092803955;0.391453599789183;[0.8 0.8]
NcoK;100;10;3.7902979850769043;0.3800761839153632;[0.8 0.8]
coKNN;50;20;0.18801093101501465;0.39146697375948036;[0.8 0.8]
NcoK;50;20;3.4417765140533447;0.3750002524768916;[0.8 0.8]
coKNN;20;50;0.06265735626220703;0.3908269753001792;[0.8 0.8]
NcoK;20;50;2.9219980239868164;0.3788717224376101;[0.8 0.8]
coKNN;10;100;0.04697418212890625;0.3933100184443354;[0.8 0.8]
NcoK;10;100;3.1275782585144043;0.37063190677916036;[0.8 0.8]
coKNN;5;200;0.031592607498168945;0.3977455808044594;[0.8 0.8]
NcoK;5;200;5.1514012813568115;0.370402594178015;[0.8 0.8]
coK;1000;1;0.07919716835021973;0.37391819585305325;[0.8 0.8]
coKNN;100;10;0.45575642585754395;0.5649690780017228;[0.8 0.8]
NcoK;100;10;3.7852578163146973;0.4997780609221647;[0.8 0.8]
coKNN;50;20;0.1882171630859375;0.5650502016904653;[0.8 0.8]
NcoK;50;20;3.4423561096191406;0.48078005873678203;[0.8 0.8]
coKNN;20;50;0.06317877769470215;0.5686708625765221;[0.8 0.8]
NcoK;20;50;2.9215047359466553;0.4724906611157113;[0.8 0.8]
coKNN;10;100;0.04706287384033203;0.5657051759340062;[0.8 0.8]
NcoK;10;100;3.048002243041992;0.4959868921201198;[0.8 0.8]
coKNN;5;200;0.03168678283691406;0.5769160783460718;[0.8 0.8]
NcoK;5;200;5.073492765426636;0.4772051135983967;[0.8 0.8]
coK;1000;1;0.07916402816772461;0.4791822783489581;[0.8 0.8]
coKNN;100;10;0.42369532585144043;0.45417714096112743;[0.8 0.8]
NcoK;100;10;3.8551900386810303;0.43671883747442014;[0.8 0.8]
coKNN;50;20;0.18840336799621582;0.45426250073305013;[0.8 0.8]
NcoK;50;20;3.4594271183013916;0.450590764264916;[0.8 0.8]
coKNN;20;50;0.06264781951904297;0.4527319326763197;[0.8 0.8]
NcoK;20;50;2.921924591064453;0.42776970079339405;[0.8 0.8]
coKNN;10;100;0.047434091567993164;0.4458826849816989;[0.8 0.8]
NcoK;10;100;2.9827072620391846;0.4275308549631094;[0.8 0.8]
coKNN;5;200;0.03175806999206543;0.45482008138741853;[0.8 0.8]
NcoK;5;200;5.087659120559692;0.4199670746932461;[0.8 0.8]
coK;1000;1;0.07930898666381836;0.3962788029741167;[0.8 0.8]
coKNN;100;10;0.42353248596191406;0.4154801698904052;[0.8 0.8]
NcoK;100;10;3.8359217643737793;0.38436642238445407;[0.8 0.8]
coKNN;50;20;0.17356324195861816;0.41550571104680906;[0.8 0.8]
NcoK;50;20;3.4417500495910645;0.3880407703923578;[0.8 0.8]
coKNN;20;50;0.06274175643920898;0.4129508196940729;[0.8 0.8]
NcoK;20;50;2.9177191257476807;0.40559970329868633;[0.8 0.8]
coKNN;10;100;0.031302452087402344;0.40649902253247366;[0.8 0.8]
NcoK;10;100;3.077915906906128;0.3954990836087575;[0.8 0.8]
coKNN;5;200;0.03825235366821289;0.4006064157414295;[0.8 0.8]
NcoK;5;200;5.1186606884002686;0.39595160836788873;[0.8 0.8]
coK;1000;1;0.07928609848022461;0.3908884009499489;[0.8 0.8]
coKNN;100;10;0.42404723167419434;0.4606955134785349;[0.8 0.8]
NcoK;100;10;3.8838350772857666;0.4394281087049323;[0.8 0.8]
coKNN;50;20;0.1885683536529541;0.46022122234386614;[0.8 0.8]
NcoK;50;20;3.424809455871582;0.44973105326790364;[0.8 0.8]
coKNN;20;50;0.06263899803161621;0.4578311347904334;[0.8 0.8]
NcoK;20;50;2.905831813812256;0.44744987330801617;[0.8 0.8]
coKNN;10;100;0.04696798324584961;0.45285932328616674;[0.8 0.8]
NcoK;10;100;3.0778846740722656;0.43681356593739623;[0.8 0.8]
coKNN;5;200;0.032291412353515625;0.46674019872214817;[0.8 0.8]
NcoK;5;200;5.086789846420288;0.43894656094639595;[0.8 0.8]
coK;1000;1;0.07951688766479492;0.43166420489245905;[0.8 0.8]
coKNN;100;10;0.408339262008667;0.37766375555389914;[0.8 0.8]
NcoK;100;10;3.8221046924591064;0.39007908385582846;[0.8 0.8]
coKNN;50;20;0.18802475929260254;0.3781100777444045;[0.8 0.8]
NcoK;50;20;3.45668888092041;0.3883520998521271;[0.8 0.8]
coKNN;20;50;0.07847476005554199;0.3768429840898875;[0.8 0.8]
NcoK;20;50;2.9224507808685303;0.3776105278192948;[0.8 0.8]
coKNN;10;100;0.031588077545166016;0.36856545553379544;[0.8 0.8]
NcoK;10;100;3.0456292629241943;0.3813715206276767;[0.8 0.8]
coKNN;5;200;0.015856027603149414;0.38301741856759497;[0.8 0.8]
NcoK;5;200;4.977261304855347;0.3688509997483709;[0.8 0.8]
coK;1000;1;0.07881402969360352;0.3652362846370361;[0.8 0.8]
coKNN;100;10;0.42409443855285645;0.39465522951936793;[0.8 0.8]
NcoK;100;10;3.882943630218506;0.3737855085602719;[0.8 0.8]
coKNN;50;20;0.18849778175354004;0.3945309568145904;[0.8 0.8]
NcoK;50;20;3.4245214462280273;0.3696349570236498;[0.8 0.8]
coKNN;20;50;0.07833385467529297;0.39335304468929894;[0.8 0.8]
NcoK;20;50;2.9234094619750977;0.3638776866896594;[0.8 0.8]
coKNN;10;100;0.047376394271850586;0.38628296429729814;[0.8 0.8]
NcoK;10;100;3.113198757171631;0.37711403037581137;[0.8 0.8]
coKNN;5;200;0.031903743743896484;0.3932023692473678;[0.8 0.8]
NcoK;5;200;5.071894645690918;0.36971281971913034;[0.8 0.8]
coK;1000;1;0.07871270179748535;0.3758660158182826;[0.8 0.8]
coKNN;100;10;0.42455148696899414;0.47942511129360943;[0.8 0.8]
NcoK;100;10;3.8197367191314697;0.47961646954204223;[0.8 0.8]
coKNN;50;20;0.1882617473602295;0.4794070679257339;[0.8 0.8]
NcoK;50;20;3.4380037784576416;0.4889257691668775;[0.8 0.8]
coKNN;20;50;0.06302142143249512;0.4798708720629652;[0.8 0.8]
NcoK;20;50;2.9232566356658936;0.4539586705456306;[0.8 0.8]
coKNN;10;100;0.04700326919555664;0.4778363953738226;[0.8 0.8]
NcoK;10;100;3.0768487453460693;0.47642910912405423;[0.8 0.8]
coKNN;5;200;0.031366825103759766;0.485837900441487;[0.8 0.8]
NcoK;5;200;5.011700868606567;0.4653317382878999;[0.8 0.8]
coK;1000;1;0.06317329406738281;0.45343652772587084;[0.8 0.8]
coKNN;100;10;0.42399072647094727;0.4882592540055367;[0.8 0.8]
NcoK;100;10;3.899219512939453;0.5135176132607301;[0.8 0.8]
coKNN;50;20;0.17293047904968262;0.48855239677787293;[0.8 0.8]
NcoK;50;20;3.445054054260254;0.5113085595910961;[0.8 0.8]
coKNN;20;50;0.06267380714416504;0.4916218062282187;[0.8 0.8]
NcoK;20;50;2.9375081062316895;0.4774671463264943;[0.8 0.8]
coKNN;10;100;0.031412601470947266;0.49347349198884655;[0.8 0.8]
NcoK;10;100;3.0802905559539795;0.4825889038303366;[0.8 0.8]
coKNN;5;200;0.016008615493774414;0.5014939283520012;[0.8 0.8]
NcoK;5;200;5.121849775314331;0.5024449886778893;[0.8 0.8]
coK;1000;1;0.07858943939208984;0.48735336773055304;[0.8 0.8]
coKNN;100;10;0.4251365661621094;0.4698584954176984;[0.8 0.8]
NcoK;100;10;3.8994338512420654;0.44916369727803085;[0.8 0.8]
coKNN;50;20;0.17255568504333496;0.4698390345319942;[0.8 0.8]
NcoK;50;20;3.424494504928589;0.44604099888477167;[0.8 0.8]
coKNN;20;50;0.07834577560424805;0.4729119514135652;[0.8 0.8]
NcoK;20;50;2.9380977153778076;0.4461404799249528;[0.8 0.8]
coKNN;10;100;0.03161168098449707;0.4803570284857781;[0.8 0.8]
NcoK;10;100;3.0911688804626465;0.4399754171029092;[0.8 0.8]
coKNN;5;200;0.015930652618408203;0.49004446861600637;[0.8 0.8]
NcoK;5;200;5.121905326843262;0.4323793634015572;[0.8 0.8]
coK;1000;1;0.07866287231445312;0.4275152621040071;[0.8 0.8]
coKNN;100;10;0.42481207847595215;0.4425374799422067;[0.8 0.8]
NcoK;100;10;3.8506956100463867;0.4343691287855992;[0.8 0.8]
coKNN;50;20;0.18831968307495117;0.44240236594941224;[0.8 0.8]
NcoK;50;20;3.4561567306518555;0.44127439991805556;[0.8 0.8]
coKNN;20;50;0.0782926082611084;0.44080717463537533;[0.8 0.8]
NcoK;20;50;2.9059011936187744;0.44645704603679665;[0.8 0.8]
coKNN;10;100;0.04700613021850586;0.44291707856707957;[0.8 0.8]
NcoK;10;100;3.017115354537964;0.43749444953101996;[0.8 0.8]
coKNN;5;200;0.03179931640625;0.45565775907659795;[0.8 0.8]
NcoK;5;200;5.038640975952148;0.46264973757091116;[0.8 0.8]
coK;1000;1;0.07921767234802246;0.47038832272466835;[0.8 0.8]
